entry: 48,latitude: 39.95101069230769,longitude: -75.20257584615385,altitude: 44.07777677777778,course: 293.8630769230769,speed: 0.09461538461538462
entry: 49,latitude: 39.951010961538465,longitude: -75.20256823076923,altitude: 43.35555455555556,course: 292.31538461538463,speed: 0.10307692307692307
entry: 50,latitude: 39.95101123076923,longitude: -75.20256061538461,altitude: 42.633332333333335,course: 290.7676923076923,speed: 0.11153846153846153
entry: 51,latitude: 39.9510115,longitude: -75.202553,altitude: 41.911110111111114,course: 289.22,speed: 0.12
entry: 52,latitude: 39.95101176923077,longitude: -75.20254538461539,altitude: 41.188887888888885,course: 287.6723076923077,speed: 0.12846153846153846
entry: 53,latitude: 39.951012038461535,longitude: -75.20253776923077,altitude: 40.466665666666664,course: 286.12461538461537,speed: 0.13692307692307693
entry: 54,latitude: 39.95101230769231,longitude: -75.20253015384615,altitude: 39.74444344444444,course: 284.5769230769231,speed: 0.1453846153846154
entry: 55,latitude: 39.95101257692308,longitude: -75.20252253846154,altitude: 39.02222122222222,course: 283.02923076923076,speed: 0.15384615384615385
entry: 56,latitude: 39.951012846153844,longitude: -75.20251492307692,altitude: 38.299999,course: 281.4815384615385,speed: 0.16230769230769232
entry: 57,latitude: 39.95101311538461,longitude: -75.20250730769231,altitude: 37.57777677777778,course: 279.93384615384616,speed: 0.17076923076923078
entry: 58,latitude: 39.951013384615386,longitude: -75.2024996923077,altitude: 36.85555455555556,course: 278.38615384615383,speed: 0.17923076923076925
entry: 59,latitude: 39.951013653846154,longitude: -75.20249207692308,altitude: 36.133332333333335,course: 276.83846153846156,speed: 0.18769230769230769
entry: 60,latitude: 39.95101392307692,longitude: -75.20248446153846,altitude: 35.411110111111114,course: 275.29076923076923,speed: 0.19615384615384615
entry: 61,latitude: 39.95101419230769,longitude: -75.20247684615384,altitude: 34.688887888888885,course: 273.74307692307696,speed: 0.20461538461538462
entry: 62,latitude: 39.95101446153846,longitude: -75.20246923076924,altitude: 33.96666566666667,course: 272.1953846153846,speed: 0.21307692307692308
entry: 63,latitude: 39.95101473076923,longitude: -75.20246161538462,altitude: 33.24444344444444,course: 270.6476923076923,speed: 0.22153846153846155
entry: 64,latitude: 39.951015,longitude: -75.202454,altitude: 32.52222122222222,course: 269.1,speed: 0.23
entry: 65,latitude: 39.951027,longitude: -75.202454,altitude: 31.799999,course: 269.1,speed: 0.23
entry: 66,latitude: 39.951027,longitude: -75.202454,altitude: 31.799999,course: 269.1,speed: 0.23
entry: 67,latitude: 39.950981,longitude: -75.202583,altitude: 37.700001,course: 269.1,speed: 0.23
entry: 68,latitude: 39.950981,longitude: -75.202583,altitude: 37.700001,course: 269.1,speed: 0.23
entry: 69,latitude: 39.950981,longitude: -75.202583,altitude: 37.700001,course: 269.1,speed: 0.23
entry: 70,latitude: 39.950962,longitude: -75.202644,altitude: 37.700001,course: 294.73,speed: 0.06
entry: 71,latitude: 39.950962,longitude: -75.202644,altitude: 37.700001,course: 294.73,speed: 0.06
entry: 72,latitude: 39.950962,longitude: -75.202644,altitude: 37.700001,course: 294.73,speed: 0.06
entry: 73,latitude: 39.950962,longitude: -75.202644,altitude: 37.700001,course: 294.73,speed: 0.06
entry: 74,latitude: 39.950962,longitude: -75.202644,altitude: 37.700001,course: 294.73,speed: 0.06
entry: 75,latitude: 39.950962,longitude: -75.202644,altitude: 37.700001,course: 294.73,speed: 0.06
entry: 76,latitude: 39.950962,longitude: -75.202644,altitude: 37.700001,course: 294.73,speed: 0.06
entry: 77,latitude: 39.95096038095238,longitude: -75.20261057142858,altitude: 37.052174826086954,course: 282.9352380952381,speed: 0.10333333333333333
entry: 78,latitude: 39.95095876190476,longitude: -75.20257714285715,altitude: 36.404348652173915,course: 271.1404761904762,speed: 0.14666666666666667
entry: 79,latitude: 39.95095714285714,longitude: -75.20254371428572,altitude: 35.75652247826087,course: 259.3457142857143,speed: 0.18999999999999997
entry: 80,latitude: 39.95095552380952,longitude: -75.2025102857143,altitude: 35.10869630434782,course: 247.5509523809524,speed: 0.2333333333333333
entry: 81,latitude: 39.9509539047619,longitude: -75.20247685714287,altitude: 34.460870130434785,course: 235.75619047619048,speed: 0.2766666666666666
entry: 82,latitude: 39.95095228571428,longitude: -75.20244342857143,altitude: 33.81304395652174,course: 223.9614285714286,speed: 0.31999999999999995
entry: 83,latitude: 39.950950666666664,longitude: -75.20241,altitude: 33.16521778260869,course: 212.16666666666669,speed: 0.3633333333333333
entry: 84,latitude: 39.95094904761905,longitude: -75.20237657142857,altitude: 32.517391608695654,course: 200.37190476190477,speed: 0.4066666666666666
entry: 85,latitude: 39.950947428571425,longitude: -75.20234314285715,altitude: 31.869565434782608,course: 188.57714285714286,speed: 0.44999999999999996
entry: 86,latitude: 39.95094580952381,longitude: -75.20230971428572,altitude: 31.221739260869565,course: 176.78238095238095,speed: 0.4933333333333333
entry: 87,latitude: 39.950944190476186,longitude: -75.20227628571429,altitude: 30.573913086956523,course: 164.98761904761906,speed: 0.5366666666666666
entry: 88,latitude: 39.95094257142857,longitude: -75.20224285714286,altitude: 29.926086913043477,course: 153.19285714285715,speed: 0.5799999999999998
entry: 89,latitude: 39.95094095238095,longitude: -75.20220942857144,altitude: 29.278260739130435,course: 141.39809523809524,speed: 0.6233333333333333
entry: 90,latitude: 39.95093933333333,longitude: -75.20217600000001,altitude: 28.630434565217392,course: 129.60333333333335,speed: 0.6666666666666665
entry: 91,latitude: 39.950937714285715,longitude: -75.20214257142858,altitude: 27.982608391304346,course: 117.80857142857144,speed: 0.71
entry: 92,latitude: 39.95093609523809,longitude: -75.20210914285714,altitude: 27.334782217391304,course: 106.01380952380953,speed: 0.7533333333333332
entry: 93,latitude: 39.950934476190476,longitude: -75.20207571428571,altitude: 26.68695604347826,course: 94.21904761904761,speed: 0.7966666666666666
entry: 94,latitude: 39.95093285714285,longitude: -75.20204228571428,altitude: 26.039129869565215,course: 82.4242857142857,speed: 0.8399999999999999
entry: 95,latitude: 39.95093123809524,longitude: -75.20200885714286,altitude: 25.391303695652173,course: 70.62952380952382,speed: 0.8833333333333333
entry: 96,latitude: 39.95092961904761,longitude: -75.20197542857143,altitude: 24.74347752173913,course: 58.834761904761905,speed: 0.9266666666666665
entry: 97,latitude: 39.950928,longitude: -75.201942,altitude: 24.095651347826085,course: 47.04,speed: 0.97
entry: 98,latitude: 39.950941,longitude: -75.202251,altitude: 23.447825173913042,course: 56.376,speed: 0.778
entry: 99,latitude: 39.950954,longitude: -75.20256,altitude: 22.799999,course: 65.712,speed: 0.586
entry: 100,latitude: 39.950989,longitude: -75.202568,altitude: 21.4,course: 75.048,speed: 0.3939999999999999
entry: 101,latitude: 39.950989,longitude: -75.202568,altitude: 21.4,course: 84.384,speed: 0.20199999999999996
entry: 102,latitude: 39.950989,longitude: -75.202568,altitude: 21.4,course: 93.72,speed: 0.01
entry: 103,latitude: 39.950989,longitude: -75.202568,altitude: 21.4,course: 93.72,speed: 0.01
entry: 104,latitude: 39.950993,longitude: -75.202568,altitude: 21.5,course: 93.72,speed: 0.01
entry: 105,latitude: 39.950993,longitude: -75.202568,altitude: 21.5,course: 93.72,speed: 0.01
entry: 106,latitude: 39.950993,longitude: -75.202568,altitude: 21.5,course: 93.72,speed: 0.08
entry: 107,latitude: 39.950993,longitude: -75.202568,altitude: 21.5,course: 93.72,speed: 0.08
entry: 108,latitude: 39.950993,longitude: -75.202568,altitude: 21.5,course: 93.72,speed: 0.08
entry: 109,latitude: 39.950974,longitude: -75.202538,altitude: 22.5,course: 93.72,speed: 0.08
entry: 110,latitude: 39.950993,longitude: -75.202553,altitude: 22.5,course: 100.52,speed: 0.06
entry: 111,latitude: 39.950993,longitude: -75.202553,altitude: 22.5,course: 107.32000000000001,speed: 0.06
entry: 112,latitude: 39.950996,longitude: -75.202545,altitude: 22.5,course: 114.12,speed: 0.07
entry: 113,latitude: 39.950996,longitude: -75.202545,altitude: 22.5,course: 114.12,speed: 0.07
entry: 114,latitude: 39.950981000000006,longitude: -75.20255266666666,altitude: 29.5,course: 124.38,speed: 0.062000000000000006
entry: 115,latitude: 39.950966,longitude: -75.20256033333334,altitude: 36.5,course: 134.64,speed: 0.054000000000000006
entry: 116,latitude: 39.950951,longitude: -75.202568,altitude: 43.5,course: 144.89999999999998,speed: 0.046
entry: 117,latitude: 39.950951,longitude: -75.202568,altitude: 43.5,course: 155.16,speed: 0.038
entry: 118,latitude: 39.950947,longitude: -75.202583,altitude: 43.5,course: 165.42,speed: 0.03
entry: 119,latitude: 39.950951,longitude: -75.202583,altitude: 43.5,course: 165.42,speed: 0.01
entry: 120,latitude: 39.950956000000005,longitude: -75.202583,altitude: 42.69999933333333,course: 157.843125,speed: 0.045625
entry: 121,latitude: 39.950961,longitude: -75.202583,altitude: 41.89999866666667,course: 150.26624999999999,speed: 0.08124999999999999
entry: 122,latitude: 39.950966,longitude: -75.202583,altitude: 41.099998,course: 142.68937499999998,speed: 0.11687499999999999
entry: 123,latitude: 39.950966,longitude: -75.202583,altitude: 41.099998,course: 135.11249999999998,speed: 0.1525
entry: 124,latitude: 39.950966,longitude: -75.202583,altitude: 41.099998,course: 127.53562499999998,speed: 0.188125
entry: 125,latitude: 39.950981,longitude: -75.202538,altitude: 41.0,course: 119.95875,speed: 0.22375
entry: 126,latitude: 39.951035,longitude: -75.202507,altitude: 41.5,course: 112.381875,speed: 0.25937499999999997
